Regiao;UF;Ano;Tipo_homicidio;Qtd_homicidio;Taxa_homicidio
Centro-Oeste;MT;2017;homicidios_de_jovens_homens;432.0;98.51
Centro-Oeste;MT;2017;homicidios_de_jovens_mulheres;31.0;7.397
Centro-Oeste;MT;2017;homicidios_de_jovens_por_armas_de_fogo;332.0;38.71
Centro-Oeste;MT;2017;homicidios_de_mulheres_por_armas_de_fogo;40.0;2.39
Centro-Oeste;MT;2017;homicidios_homens;1010.0;59.1
Centro-Oeste;MT;2017;homicidios_homens_nao_negros;222.0;42.12
Centro-Oeste;MT;2017;homicidios_homens_negros;780.0;70.68
Centro-Oeste;MT;2017;homicidios_mulheres;92.0;5.5
Centro-Oeste;MT;2017;homicidios_mulheres_nao_negras;22.0;3.93
Centro-Oeste;MT;2017;homicidios_mulheres_negras;70.0;6.32
Centro-Oeste;MT;2017;homicidios_nao_negros;244.0;22.47
Centro-Oeste;MT;2017;homicidios_negros;850.0;38.45
Centro-Oeste;MT;2017;homicidios_por_armas_de_fogo;669.0;20.0
Centro-Oeste;MT;2018;homicidios;989.0;28.73
Centro-Oeste;MT;2018;homicidios_de_homens_por_armas_de_fogo;949.0;34.6
Centro-Oeste;MT;2018;homicidios_de_jovens;425.0;49.48
Centro-Oeste;MT;2018;homicidios_de_jovens_homens;395.0;89.96
Centro-Oeste;MT;2018;homicidios_de_jovens_mulheres;30.0;8.0
Centro-Oeste;MT;2018;homicidios_de_jovens_por_armas_de_fogo;295.0;34.34
Centro-Oeste;MT;2018;homicidios_de_mulheres_por_armas_de_fogo;31.0;1.83
Centro-Oeste;MT;2018;homicidios_homens;901.0;52.17
Centro-Oeste;MT;2018;homicidios_homens_nao_negros;193.0;35.89
Centro-Oeste;MT;2018;homicidios_homens_negros;695.0;60.47
Centro-Oeste;MT;2018;homicidios_mulheres;88.0;5.19
Centro-Oeste;MT;2018;homicidios_mulheres_nao_negras;16.0;2.9
Centro-Oeste;MT;2018;homicidios_mulheres_negras;71.0;6.18
Centro-Oeste;MT;2018;homicidios_nao_negros;209.0;19.18
Centro-Oeste;MT;2018;homicidios_negros;766.0;33.33
Centro-Oeste;MT;2018;homicidios_por_armas_de_fogo;566.0;16.44
Centro-Oeste;MT;2019;homicidios;895.0;25.69
Centro-Oeste;MT;2019;homicidios_de_homens_por_armas_de_fogo;682.0;29.42
Centro-Oeste;MT;2019;homicidios_de_jovens;366.0;42.57
Centro-Oeste;MT;2019;homicidios_de_jovens_homens;336.0;76.46
Centro-Oeste;MT;2019;homicidios_de_jovens_mulheres;30.0;7.39
Centro-Oeste;MT;2019;homicidios_de_jovens_por_armas_de_fogo;247.0;28.73
Centro-Oeste;MT;2019;homicidios_de_mulheres_por_armas_de_fogo;33.0;1.92
Centro-Oeste;MT;2019;homicidios_homens;808.0;46.31
Centro-Oeste;MT;2019;homicidios_homens_nao_negros;157.0;30.55
Centro-Oeste;MT;2019;homicidios_homens_negros;639.0;52.77
Centro-Oeste;MT;2019;homicidios_mulheres;84.0;4.89
Centro-Oeste;MT;2019;homicidios_mulheres_nao_negras;27.0;5.24
Centro-Oeste;MT;2019;homicidios_mulheres_negras;56.0;4.7
Centro-Oeste;MT;2019;homicidios_nao_negros;185.0;17.97
Centro-Oeste;MT;2019;homicidios_negros;696.0;28.99
Centro-Oeste;MT;2019;homicidios_por_armas_de_fogo;490.0;14.06
Centro-Oeste;MT;2020;homicidios;987.0;27.99
Centro-Oeste;MT;2020;homicidios_de_homens_por_armas_de_fogo;863.0;47.16
Centro-Oeste;MT;2020;homicidios_de_jovens;430.0;50.7
Centro-Oeste;MT;2020;homicidios_de_jovens_homens;395.0;91.4
Centro-Oeste;MT;2020;homicidios_de_jovens_mulheres;35.0;8.41
Centro-Oeste;MT;2020;homicidios_de_jovens_por_armas_de_fogo;309.0;36.43
Centro-Oeste;MT;2020;homicidios_de_mulheres_por_armas_de_fogo;40.0;2.29
Centro-Oeste;MT;2020;homicidios_homens;878.0;49.13
Centro-Oeste;MT;2020;homicidios_homens_nao_negros;182.0;35.14
Centro-Oeste;MT;2020;homicidios_homens_negros;689.0;55.62
Centro-Oeste;MT;2020;homicidios_mulheres;105.0;6.03
Centro-Oeste;MT;2020;homicidios_mulheres_nao_negras;25.0;4.6
Centro-Oeste;MT;2020;homicidios_mulheres_negras;79.0;6.73
Centro-Oeste;MT;2020;homicidios_nao_negros;207.0;19.52
Centro-Oeste;MT;2020;homicidios_negros;770.0;31.93
Centro-Oeste;MT;2020;homicidios_por_armas_de_fogo;584.0;16.56
Centro-Oeste;MT;2021;homicidios;888.0;24.89
Centro-Oeste;MT;2021;homicidios_de_homens_por_armas_de_fogo;887.0;27.56
Centro-Oeste;MT;2021;homicidios_de_jovens;373.0;44.0
Centro-Oeste;MT;2021;homicidios_de_jovens_homens;348.0;96.78
Centro-Oeste;MT;2021;homicidios_de_jovens_mulheres;25.0;6.01
Centro-Oeste;MT;2021;homicidios_de_jovens_por_armas_de_fogo;261.0;65.21
Centro-Oeste;MT;2021;homicidios_de_mulheres_por_armas_de_fogo;30.0;3.16
Centro-Oeste;MT;2021;homicidios_homens;806.0;44.61
Centro-Oeste;MT;2021;homicidios_homens_nao_negros;191.0;34.87
Centro-Oeste;MT;2021;homicidios_homens_negros;610.0;49.53
Centro-Oeste;MT;2021;homicidios_mulheres;81.0;4.6
Centro-Oeste;MT;2021;homicidios_mulheres_nao_negras;19.0;3.61
Centro-Oeste;MT;2021;homicidios_mulheres_negras;62.0;5.13
Centro-Oeste;MT;2021;homicidios_nao_negros;210.0;19.56
Centro-Oeste;MT;2021;homicidios_negros;672.0;27.55
Centro-Oeste;MT;2021;homicidios_por_armas_de_fogo;529.0;14.82
Centro-Oeste;MT;2022;homicidios;1077.0;30.32
Centro-Oeste;MT;2022;homicidios_de_homens_por_armas_de_fogo;637.0;35.14
Centro-Oeste;MT;2022;homicidios_de_jovens;483.0;56.91
Centro-Oeste;MT;2022;homicidios_de_jovens_homens;436.0;
Centro-Oeste;MT;2022;homicidios_de_jovens_mulheres;47.0;11.8
Centro-Oeste;MT;2022;homicidios_de_jovens_por_armas_de_fogo;364.0;20.19
Centro-Oeste;MT;2022;homicidios_de_mulheres_por_armas_de_fogo;55.0;
Centro-Oeste;MT;2022;homicidios_homens;968.0;53.41
Centro-Oeste;MT;2022;homicidios_homens_nao_negros;223.0;39.34
Centro-Oeste;MT;2022;homicidios_homens_negros;737.0;59.17
Centro-Oeste;MT;2022;homicidios_mulheres;108.0;6.21
Centro-Oeste;MT;2022;homicidios_mulheres_nao_negras;23.0;4.36
Centro-Oeste;MT;2022;homicidios_mulheres_negras;84.0;6.94
Centro-Oeste;MT;2022;homicidios_nao_negros;246.0;22.47
Centro-Oeste;MT;2022;homicidios_negros;821.0;33.43
Centro-Oeste;MT;2022;homicidios_por_armas_de_fogo;692.0;19.48
Norte;PA;1979;homicidios_de_jovens_homens;127.0;
Norte;PA;1979;homicidios_de_jovens_mulheres;19.0;
Norte;PA;1979;homicidios_por_armas_de_fogo;117.0;
Norte;PA;1980;homicidios;;8.93
Norte;PA;1980;homicidios_de_jovens_homens;143.0;30.13
Norte;PA;1980;homicidios_de_jovens_mulheres;19.0;4.033
Norte;PA;1980;homicidios_mulheres;;1.67
Norte;PA;1980;homicidios_por_armas_de_fogo;169.0;4.96
Norte;PA;1981;homicidios;;9.57
Norte;PA;1981;homicidios_de_jovens_homens;144.0;29.15
Norte;PA;1981;homicidios_de_jovens_mulheres;25.0;5.094
Norte;PA;1981;homicidios_mulheres;;2.7
Norte;PA;1981;homicidios_por_armas_de_fogo;171.0;4.85
Norte;PA;1982;homicidios;;9.87
Norte;PA;1982;homicidios_de_jovens_homens;150.0;29.12
Norte;PA;1982;homicidios_de_jovens_mulheres;16.0;3.124
Norte;PA;1982;homicidios_mulheres;;1.99
Norte;PA;1982;homicidios_por_armas_de_fogo;176.0;4.79
Norte;PA;1983;homicidios;;12.03
Norte;PA;1983;homicidios_de_jovens_homens;211.0;39.3
Norte;PA;1983;homicidios_de_jovens_mulheres;34.0;6.373
Norte;PA;1983;homicidios_mulheres;;2.87
Norte;PA;1983;homicidios_por_armas_de_fogo;240.0;6.29
Norte;PA;1984;homicidios;;13.18
Norte;PA;1984;homicidios_de_jovens_homens;212.0;38.03
Norte;PA;1984;homicidios_de_jovens_mulheres;24.0;4.33
Norte;PA;1984;homicidios_mulheres;;2.04
Norte;PA;1984;homicidios_por_armas_de_fogo;296.0;7.47
Norte;PA;1985;homicidios;;12.35
Norte;PA;1985;homicidios_de_jovens_homens;200.0;34.57
Norte;PA;1985;homicidios_de_jovens_mulheres;16.0;2.78
Norte;PA;1985;homicidios_mulheres;;1.68
Norte;PA;1985;homicidios_por_armas_de_fogo;265.0;6.45
Norte;PA;1986;homicidios;;13.69
Norte;PA;1986;homicidios_de_jovens_homens;226.0;37.7
Norte;PA;1986;homicidios_de_jovens_mulheres;28.0;4.688
Norte;PA;1986;homicidios_mulheres;;2.57
Norte;PA;1986;homicidios_por_armas_de_fogo;301.0;7.08
Norte;PA;1987;homicidios;;12.39
Norte;PA;1987;homicidios_de_jovens_homens;196.0;31.6
Norte;PA;1987;homicidios_de_jovens_mulheres;22.0;3.56
Norte;PA;1987;homicidios_mulheres;;2.03
Norte;PA;1987;homicidios_por_armas_de_fogo;310.0;7.06
Norte;PA;1988;homicidios;;13.0
Norte;PA;1988;homicidios_de_jovens_homens;237.0;37.0
Norte;PA;1988;homicidios_de_jovens_mulheres;25.0;3.917
Norte;PA;1988;homicidios_mulheres;;2.1
Norte;PA;1988;homicidios_por_armas_de_fogo;337.0;7.44
Norte;PA;1989;homicidios;666.0;14.27
Norte;PA;1989;homicidios_de_homens_por_armas_de_fogo;328.0;13.9
Norte;PA;1989;homicidios_de_jovens;303.0;22.99
Norte;PA;1989;homicidios_de_jovens_homens;276.0;41.8
Norte;PA;1989;homicidios_de_jovens_mulheres;27.0;4.1
Norte;PA;1989;homicidios_de_jovens_por_armas_de_fogo;165.0;12.52
Norte;PA;1989;homicidios_de_mulheres_por_armas_de_fogo;28.0;1.21
Norte;PA;1989;homicidios_homens;615.0;26.1
Norte;PA;1989;homicidios_mulheres;51.0;2.21
Norte;PA;1989;homicidios_por_armas_de_fogo;356.0;7.63
Norte;PA;1990;homicidios;748.0;15.59
Norte;PA;1990;homicidios_de_homens_por_armas_de_fogo;424.0;17.4
Norte;PA;1990;homicidios_de_jovens;376.0;27.72
Norte;PA;1990;homicidios_de_jovens_homens;337.0;49.6
Norte;PA;1990;homicidios_de_jovens_mulheres;39.0;5.76
Norte;PA;1990;homicidios_de_jovens_por_armas_de_fogo;242.0;17.84
Norte;PA;1990;homicidios_de_mulheres_por_armas_de_fogo;35.0;1.47
Norte;PA;1990;homicidios_homens;669.0;27.58
Norte;PA;1990;homicidios_mulheres;78.0;3.29
Norte;PA;1990;homicidios_por_armas_de_fogo;459.0;9.57
Norte;PA;1991;homicidios;810.0;16.36
Norte;PA;1991;homicidios_de_homens_por_armas_de_fogo;448.0;17.9
Norte;PA;1991;homicidios_de_jovens;380.0;27.13
Norte;PA;1991;homicidios_de_jovens_homens;344.0;49.1
Norte;PA;1991;homicidios_de_jovens_mulheres;36.0;5.14
Norte;PA;1991;homicidios_de_jovens_por_armas_de_fogo;232.0;16.56
Norte;PA;1991;homicidios_de_mulheres_por_armas_de_fogo;42.0;1.71
Norte;PA;1991;homicidios_homens;737.0;29.45
Norte;PA;1991;homicidios_mulheres;72.0;2.94
Norte;PA;1991;homicidios_por_armas_de_fogo;491.0;9.92
Norte;PA;1992;homicidios;759.0;15.02
Norte;PA;1992;homicidios_de_homens_por_armas_de_fogo;436.0;17.0
Norte;PA;1992;homicidios_de_jovens;353.0;24.25
Norte;PA;1992;homicidios_de_jovens_homens;325.0;44.5
Norte;PA;1992;homicidios_de_jovens_mulheres;27.0;3.72
Norte;PA;1992;homicidios_de_jovens_por_armas_de_fogo;221.0;15.18
Norte;PA;1992;homicidios_de_mulheres_por_armas_de_fogo;31.0;1.24
Norte;PA;1992;homicidios_homens;701.0;27.44
Norte;PA;1992;homicidios_mulheres;56.0;2.24
Norte;PA;1992;homicidios_por_armas_de_fogo;468.0;9.26
Norte;PA;1993;homicidios;623.0;11.95
Norte;PA;1993;homicidios_de_homens_por_armas_de_fogo;345.0;13.1
Norte;PA;1993;homicidios_de_jovens;290.0;21.69
Norte;PA;1993;homicidios_de_jovens_homens;269.0;40.3
Norte;PA;1993;homicidios_de_jovens_mulheres;21.0;3.13
Norte;PA;1993;homicidios_de_jovens_por_armas_de_fogo;169.0;12.64
Norte;PA;1993;homicidios_de_mulheres_por_armas_de_fogo;20.0;0.77
Norte;PA;1993;homicidios_homens;577.0;21.97
Norte;PA;1993;homicidios_mulheres;46.0;1.78
Norte;PA;1993;homicidios_por_armas_de_fogo;365.0;7.0
Norte;PA;1994;homicidios;716.0;13.43
Norte;PA;1994;homicidios_de_homens_por_armas_de_fogo;377.0;14.0
Norte;PA;1994;homicidios_de_jovens;362.0;26.47
Norte;PA;1994;homicidios_de_jovens_homens;333.0;48.8
Norte;PA;1994;homicidios_de_jovens_mulheres;29.0;4.23
Norte;PA;1994;homicidios_de_jovens_por_armas_de_fogo;217.0;15.86
Norte;PA;1994;homicidios_de_mulheres_por_armas_de_fogo;36.0;1.36
Norte;PA;1994;homicidios_homens;657.0;24.46
Norte;PA;1994;homicidios_mulheres;59.0;2.23
Norte;PA;1994;homicidios_por_armas_de_fogo;413.0;7.75
Norte;PA;1995;homicidios;700.0;12.85
Norte;PA;1995;homicidios_de_homens_por_armas_de_fogo;362.0;13.1
Norte;PA;1995;homicidios_de_jovens;321.0;22.97
Norte;PA;1995;homicidios_de_jovens_homens;300.0;43.0
Norte;PA;1995;homicidios_de_jovens_mulheres;21.0;3.0
Norte;PA;1995;homicidios_de_jovens_por_armas_de_fogo;183.0;13.09
Norte;PA;1995;homicidios_de_mulheres_por_armas_de_fogo;25.0;0.92
Norte;PA;1995;homicidios_homens;641.0;23.35
Norte;PA;1995;homicidios_mulheres;59.0;2.18
Norte;PA;1995;homicidios_por_armas_de_fogo;387.0;7.1
Norte;PA;1996;homicidios;700.0;12.7
Norte;PA;1996;homicidios_de_homens_por_armas_de_fogo;318.0;11.3
Norte;PA;1996;homicidios_de_jovens;348.0;38.91
Norte;PA;1996;homicidios_de_jovens_homens;310.0;70.12
Norte;PA;1996;homicidios_de_jovens_mulheres;38.0;8.402
Norte;PA;1996;homicidios_de_jovens_por_armas_de_fogo;174.0;10.77
Norte;PA;1996;homicidios_de_mulheres_por_armas_de_fogo;31.0;1.14
Norte;PA;1996;homicidios_homens;622.0;41.98
Norte;PA;1996;homicidios_homens_nao_negros;1.0;
Norte;PA;1996;homicidios_homens_negros;0.0;
Norte;PA;1996;homicidios_mulheres;78.0;2.87
Norte;PA;1996;homicidios_mulheres_nao_negras;0.0;
Norte;PA;1996;homicidios_mulheres_negras;0.0;
Norte;PA;1996;homicidios_nao_negros;1.0;
Norte;PA;1996;homicidios_negros;0.0;
Norte;PA;1996;homicidios_por_armas_de_fogo;349.0;6.33
Norte;PA;1997;homicidios;754.0;13.34
Norte;PA;1997;homicidios_de_homens_por_armas_de_fogo;371.0;12.9
Norte;PA;1997;homicidios_de_jovens;386.0;47.25
Norte;PA;1997;homicidios_de_jovens_homens;359.0;92.12
Norte;PA;1997;homicidios_de_jovens_mulheres;27.0;6.32
Norte;PA;1997;homicidios_de_jovens_por_armas_de_fogo;211.0;12.73
Norte;PA;1997;homicidios_de_mulheres_por_armas_de_fogo;36.0;1.29
Norte;PA;1997;homicidios_homens;678.0;57.05
Norte;PA;1997;homicidios_homens_nao_negros;28.0;
Norte;PA;1997;homicidios_homens_negros;237.0;
Norte;PA;1997;homicidios_mulheres;76.0;2.73
Norte;PA;1997;homicidios_mulheres_nao_negras;2.0;
Norte;PA;1997;homicidios_mulheres_negras;23.0;
Norte;PA;1997;homicidios_nao_negros;30.0;
Norte;PA;1997;homicidios_negros;260.0;
Norte;PA;1997;homicidios_por_armas_de_fogo;407.0;7.2
Norte;PA;1998;homicidios;774.0;13.42
Norte;PA;1998;homicidios_de_homens_por_armas_de_fogo;407.0;13.9
Norte;PA;1998;homicidios_de_jovens;438.0;46.16
Norte;PA;1998;homicidios_de_jovens_homens;410.0;85.32
Norte;PA;1998;homicidios_de_jovens_mulheres;28.0;5.98
Norte;PA;1998;homicidios_de_jovens_por_armas_de_fogo;240.0;14.18
Norte;PA;1998;homicidios_de_mulheres_por_armas_de_fogo;29.0;1.01
Norte;PA;1998;homicidios_homens;707.0;46.13
Norte;PA;1998;homicidios_homens_nao_negros;56.0;
Norte;PA;1998;homicidios_homens_negros;472.0;
Norte;PA;1998;homicidios_mulheres;67.0;2.36
Norte;PA;1998;homicidios_mulheres_nao_negras;10.0;
Norte;PA;1998;homicidios_mulheres_negras;45.0;
Norte;PA;1998;homicidios_nao_negros;66.0;
Norte;PA;1998;homicidios_negros;517.0;
Norte;PA;1998;homicidios_por_armas_de_fogo;436.0;7.56
Norte;PA;1999;homicidios;642.0;10.91
Norte;PA;1999;homicidios_de_homens_por_armas_de_fogo;325.0;10.8
Norte;PA;1999;homicidios_de_jovens;314.0;22.0
Norte;PA;1999;homicidios_de_jovens_homens;297.0;40.78
Norte;PA;1999;homicidios_de_jovens_mulheres;16.0;2.289
Norte;PA;1999;homicidios_de_jovens_por_armas_de_fogo;175.0;10.13
Norte;PA;1999;homicidios_de_mulheres_por_armas_de_fogo;18.0;0.62
Norte;PA;1999;homicidios_homens;601.0;25.04
Norte;PA;1999;homicidios_homens_nao_negros;66.0;
Norte;PA;1999;homicidios_homens_negros;462.0;
Norte;PA;1999;homicidios_mulheres;39.0;1.34
Norte;PA;1999;homicidios_mulheres_nao_negras;1.0;
Norte;PA;1999;homicidios_mulheres_negras;31.0;
Norte;PA;1999;homicidios_nao_negros;67.0;
Norte;PA;1999;homicidios_negros;494.0;
Norte;PA;1999;homicidios_por_armas_de_fogo;344.0;5.84
Norte;PA;2000;homicidios;806.0;13.42
Norte;PA;2000;homicidios_de_homens_por_armas_de_fogo;261.0;13.37
Norte;PA;2000;homicidios_de_jovens;418.0;21.94
Norte;PA;2000;homicidios_de_jovens_homens;388.0;39.76
Norte;PA;2000;homicidios_de_jovens_mulheres;30.0;3.23
Norte;PA;2000;homicidios_de_jovens_por_armas_de_fogo;247.0;12.96
Norte;PA;2000;homicidios_de_mulheres_por_armas_de_fogo;24.0;0.76
Norte;PA;2000;homicidios_homens;743.0;22.74
Norte;PA;2000;homicidios_homens_nao_negros;88.0;20.02
Norte;PA;2000;homicidios_homens_negros;603.0;44.37
Norte;PA;2000;homicidios_mulheres;63.0;2.0
Norte;PA;2000;homicidios_mulheres_nao_negras;7.0;1.27
Norte;PA;2000;homicidios_mulheres_negras;55.0;3.76
Norte;PA;2000;homicidios_nao_negros;95.0;9.61
Norte;PA;2000;homicidios_negros;658.0;23.36
Norte;PA;2000;homicidios_por_armas_de_fogo;461.0;7.68
Norte;PA;2001;homicidios;966.0;15.23
Norte;PA;2001;homicidios_de_homens_por_armas_de_fogo;347.0;24.32
Norte;PA;2001;homicidios_de_jovens;515.0;26.4
Norte;PA;2001;homicidios_de_jovens_homens;469.0;46.97
Norte;PA;2001;homicidios_de_jovens_mulheres;46.0;4.83
Norte;PA;2001;homicidios_de_jovens_por_armas_de_fogo;289.0;14.81
Norte;PA;2001;homicidios_de_mulheres_por_armas_de_fogo;46.0;1.42
Norte;PA;2001;homicidios_homens;869.0;26.07
Norte;PA;2001;homicidios_homens_nao_negros;96.0;19.07
Norte;PA;2001;homicidios_homens_negros;725.0;47.23
Norte;PA;2001;homicidios_mulheres;97.0;3.0
Norte;PA;2001;homicidios_mulheres_nao_negras;20.0;3.11
Norte;PA;2001;homicidios_mulheres_negras;74.0;4.46
Norte;PA;2001;homicidios_nao_negros;116.0;10.14
Norte;PA;2001;homicidios_negros;799.0;25.06
Norte;PA;2001;homicidios_por_armas_de_fogo;543.0;8.56
Norte;PA;2002;homicidios;1192.0;18.47
Norte;PA;2002;homicidios_de_homens_por_armas_de_fogo;388.0;11.94
Norte;PA;2002;homicidios_de_jovens;632.0;31.72
Norte;PA;2002;homicidios_de_jovens_homens;601.0;58.99
Norte;PA;2002;homicidios_de_jovens_mulheres;31.0;3.18
Norte;PA;2002;homicidios_de_jovens_por_armas_de_fogo;373.0;18.72
Norte;PA;2002;homicidios_de_mulheres_por_armas_de_fogo;33.0;1.0
Norte;PA;2002;homicidios_homens;1119.0;32.93
Norte;PA;2002;homicidios_homens_nao_negros;127.0;22.94
Norte;PA;2002;homicidios_homens_negros;974.0;62.56
Norte;PA;2002;homicidios_mulheres;73.0;2.21
Norte;PA;2002;homicidios_mulheres_nao_negras;10.0;1.48
Norte;PA;2002;homicidios_mulheres_negras;62.0;3.75
Norte;PA;2002;homicidios_nao_negros;137.0;11.17
Norte;PA;2002;homicidios_negros;1036.0;32.32
Norte;PA;2002;homicidios_por_armas_de_fogo;694.0;10.75
Norte;PA;2003;homicidios;1405.0;21.37
Norte;PA;2003;homicidios_de_homens_por_armas_de_fogo;321.0;22.89
Norte;PA;2003;homicidios_de_jovens;747.0;36.8
Norte;PA;2003;homicidios_de_jovens_homens;700.0;67.49
Norte;PA;2003;homicidios_de_jovens_mulheres;47.0;4.73
Norte;PA;2003;homicidios_de_jovens_por_armas_de_fogo;466.0;22.96
Norte;PA;2003;homicidios_de_mulheres_por_armas_de_fogo;45.0;1.34
Norte;PA;2003;homicidios_homens;1311.0;37.86
Norte;PA;2003;homicidios_homens_nao_negros;137.0;27.89
Norte;PA;2003;homicidios_homens_negros;1159.0;68.95
Norte;PA;2003;homicidios_mulheres;93.0;2.76
Norte;PA;2003;homicidios_mulheres_nao_negras;15.0;2.53
Norte;PA;2003;homicidios_mulheres_negras;78.0;4.41
Norte;PA;2003;homicidios_nao_negros;152.0;14.05
Norte;PA;2003;homicidios_negros;1237.0;35.88
Norte;PA;2003;homicidios_por_armas_de_fogo;871.0;13.25
Norte;PA;2004;homicidios;1519.0;22.69
Norte;PA;2004;homicidios_de_homens_por_armas_de_fogo;286.0;21.83
Norte;PA;2004;homicidios_de_jovens;811.0;39.26
Norte;PA;2004;homicidios_de_jovens_homens;768.0;72.82
Norte;PA;2004;homicidios_de_jovens_mulheres;43.0;4.25
Norte;PA;2004;homicidios_de_jovens_por_armas_de_fogo;539.0;26.09
Norte;PA;2004;homicidios_de_mulheres_por_armas_de_fogo;42.0;1.22
Norte;PA;2004;homicidios_homens;1426.0;40.43
Norte;PA;2004;homicidios_homens_nao_negros;143.0;21.91
Norte;PA;2004;homicidios_homens_negros;1274.0;46.43
Norte;PA;2004;homicidios_mulheres;93.0;2.7
Norte;PA;2004;homicidios_mulheres_nao_negras;14.0;1.81
Norte;PA;2004;homicidios_mulheres_negras;77.0;2.83
Norte;PA;2004;homicidios_nao_negros;157.0;11.02
Norte;PA;2004;homicidios_negros;1351.0;24.74
Norte;PA;2004;homicidios_por_armas_de_fogo;969.0;14.15
Norte;PA;2005;homicidios;1926.0;27.63
Norte;PA;2005;homicidios_de_homens_por_armas_de_fogo;306.0;25.81
Norte;PA;2005;homicidios_de_jovens;1082.0;51.53
Norte;PA;2005;homicidios_de_jovens_homens;1024.0;95.56
Norte;PA;2005;homicidios_de_jovens_mulheres;57.0;5.54
Norte;PA;2005;homicidios_de_jovens_por_armas_de_fogo;708.0;33.72
Norte;PA;2005;homicidios_de_mulheres_por_armas_de_fogo;56.0;1.6
Norte;PA;2005;homicidios_homens;1797.0;50.05
Norte;PA;2005;homicidios_homens_nao_negros;155.0;21.96
Norte;PA;2005;homicidios_homens_negros;1625.0;61.45
Norte;PA;2005;homicidios_mulheres;127.0;3.62
Norte;PA;2005;homicidios_mulheres_nao_negras;26.0;2.95
Norte;PA;2005;homicidios_mulheres_negras;101.0;3.62
Norte;PA;2005;homicidios_nao_negros;181.0;11.42
Norte;PA;2005;homicidios_negros;1726.0;31.82
Norte;PA;2005;homicidios_por_armas_de_fogo;1195.0;17.14
Norte;PA;2006;homicidios;2073.0;29.15
Norte;PA;2006;homicidios_de_homens_por_armas_de_fogo;388.0;32.15
Norte;PA;2006;homicidios_de_jovens;1185.0;55.57
Norte;PA;2006;homicidios_de_jovens_homens;1130.0;103.88
Norte;PA;2006;homicidios_de_jovens_mulheres;55.0;5.26
Norte;PA;2006;homicidios_de_jovens_por_armas_de_fogo;771.0;36.16
Norte;PA;2006;homicidios_de_mulheres_por_armas_de_fogo;71.0;1.98
Norte;PA;2006;homicidios_homens;1930.0;52.83
Norte;PA;2006;homicidios_homens_nao_negros;139.0;19.2
Norte;PA;2006;homicidios_homens_negros;1749.0;63.59
Norte;PA;2006;homicidios_mulheres;140.0;3.91
Norte;PA;2006;homicidios_mulheres_nao_negras;21.0;2.44
Norte;PA;2006;homicidios_mulheres_negras;118.0;4.21
Norte;PA;2006;homicidios_nao_negros;160.0;10.1
Norte;PA;2006;homicidios_negros;1867.0;33.64
Norte;PA;2006;homicidios_por_armas_de_fogo;1295.0;18.21
Norte;PA;2007;homicidios;2194.0;30.27
Norte;PA;2007;homicidios_de_homens_por_armas_de_fogo;329.0;29.25
Norte;PA;2007;homicidios_de_jovens;1263.0;58.37
Norte;PA;2007;homicidios_de_jovens_homens;1197.0;108.49
Norte;PA;2007;homicidios_de_jovens_mulheres;66.0;6.22
Norte;PA;2007;homicidios_de_jovens_por_armas_de_fogo;859.0;39.7
Norte;PA;2007;homicidios_de_mulheres_por_armas_de_fogo;58.0;1.59
Norte;PA;2007;homicidios_homens;2049.0;55.16
Norte;PA;2007;homicidios_homens_nao_negros;164.0;20.96
Norte;PA;2007;homicidios_homens_negros;1841.0;66.49
Norte;PA;2007;homicidios_mulheres;144.0;3.95
Norte;PA;2007;homicidios_mulheres_nao_negras;26.0;2.85
Norte;PA;2007;homicidios_mulheres_negras;112.0;4.01
Norte;PA;2007;homicidios_nao_negros;190.0;11.21
Norte;PA;2007;homicidios_negros;1953.0;35.14
Norte;PA;2007;homicidios_por_armas_de_fogo;1385.0;19.53
Norte;PA;2008;homicidios;2860.0;39.06
Norte;PA;2008;homicidios_de_homens_por_armas_de_fogo;357.0;37.47
Norte;PA;2008;homicidios_de_jovens;1635.0;74.57
Norte;PA;2008;homicidios_de_jovens_homens;1553.0;138.93
Norte;PA;2008;homicidios_de_jovens_mulheres;82.0;7.63
Norte;PA;2008;homicidios_de_jovens_por_armas_de_fogo;1160.0;52.9
Norte;PA;2008;homicidios_de_mulheres_por_armas_de_fogo;89.0;2.39
Norte;PA;2008;homicidios_homens;2687.0;71.19
Norte;PA;2008;homicidios_homens_nao_negros;186.0;26.76
Norte;PA;2008;homicidios_homens_negros;2445.0;84.13
Norte;PA;2008;homicidios_mulheres;169.0;4.55
Norte;PA;2008;homicidios_mulheres_nao_negras;27.0;3.14
Norte;PA;2008;homicidios_mulheres_negras;139.0;4.77
Norte;PA;2008;homicidios_nao_negros;213.0;13.73
Norte;PA;2008;homicidios_negros;2585.0;44.46
Norte;PA;2008;homicidios_por_armas_de_fogo;1929.0;26.35
Norte;PA;2009;homicidios;2989.0;40.22
Norte;PA;2009;homicidios_de_homens_por_armas_de_fogo;435.0;37.04
Norte;PA;2009;homicidios_de_jovens;1717.0;77.4
Norte;PA;2009;homicidios_de_jovens_homens;1635.0;144.6
Norte;PA;2009;homicidios_de_jovens_mulheres;82.0;7.54
Norte;PA;2009;homicidios_de_jovens_por_armas_de_fogo;1242.0;55.99
Norte;PA;2009;homicidios_de_mulheres_por_armas_de_fogo;84.0;2.22
Norte;PA;2009;homicidios_homens;2802.0;73.1
Norte;PA;2009;homicidios_homens_nao_negros;189.0;24.93
